feasible,figure_of_merit,noise_reduction_dB,blade_mass_g,on_front,chord_root_m,chord_tip_m,twist_root_deg,twist_tip_deg,tubercle_amp_m,tubercle_wl_m,n_blades,prop_radius_m,hub_radius_m,hub_height_m,shaft_hole_r_m,thickness_ratio,rpm,total_thrust_N,total_torque_Nm,rho_air
True,0.83438,1.22,15.0367,True,0.020569469149546205,0.006874685771041507,35.546861511536264,12.629453505472368,0.0017572572383237302,0.04166062508585966,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80275,1.55,13.3,False,0.023791788961033403,0.013750268489285,25.38349272561863,14.45710352066273,0.0031352775233001186,0.024174391349234364,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.85254,0.84,37.1389,False,0.03337804709800122,0.009299862669152678,40.70384155778325,8.400000325347527,0.0018728063255163913,0.030755673578348366,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83964,0.03,22.5238,False,0.02713182141000821,0.009834339634346871,32.42277048165895,12.568445618190339,6.753932681448046e-05,0.02,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82212,2.55,14.9736,False,0.023032361712862298,0.006736918255798529,26.27339206651158,10.727786644857574,0.003967456249612909,0.038530129783158756,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7203,2.89,6.5835,False,0.021016493145774896,0.011224442361425217,33.09071576971633,14.8329107779646,0.005,0.049369427716654826,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82369,1.86,18.3709,False,0.024812223376546292,0.013273310954787345,35.02381714850763,15.038825069990978,0.0037943326960351523,0.030082129004572418,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79232,1.04,12.5817,False,0.02324124139655022,0.013253031019717655,34.09625074525128,13.65714150148759,0.0020409875291648497,0.03135562140257576,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83774,1.03,26.431,False,0.02835111407374924,0.012046617009222863,38.692807844654716,15.898001111558195,0.0022051405213322447,0.025004246729760593,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.72152,1.27,13.4146,False,0.032952418299934935,0.012210789669205978,43.54660055170869,14.717518816160238,0.0030310454201603284,0.02021632615613386,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82791,0.08,18.7996,False,0.027623571267063263,0.010167691289788554,35.38029284844807,11.670816045359611,0.00015537586694072645,0.03299974247559377,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78218,0.99,14.5402,False,0.024378834083902564,0.008825317247053922,38.18538830591764,15.276046431082266,0.0017302422770344983,0.046217091998510804,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78374,1.75,22.2008,False,0.029277546622398128,0.0063609543853187225,42.37129163432717,16.80181024990126,0.003219583169741375,0.03948702478447692,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81269,2.09,13.5878,False,0.025793790391133352,0.01173393946867625,30.050987268055245,7.961641308331368,0.004186497471757619,0.05342655551029353,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79492,2.9,10.059,True,0.02301660069721926,0.009014596080233124,33.77736107454693,9.535739458827628,0.004906195562559912,0.059906574565973134,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.8358,1.12,31.41,False,0.03135759101232849,0.007568288898577509,27.991947713795817,7.295615175073159,0.0022609045576323147,0.040458505531461755,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81575,0.44,17.3825,False,0.020111695404088487,0.013296319947316372,26.04442933338176,18.670496801791707,0.0008000753892510452,0.026533500377399946,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.84697,2.0,29.1812,True,0.02992130847952545,0.0077498389064290015,43.062258870859786,9.390618234857047,0.0039060955119466965,0.049495365190459384,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.74038,1.85,7.8671,False,0.02182591888450606,0.013642797143545665,34.76609430024059,13.307249341117313,0.0035605309372715656,0.035745574929358565,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82313,1.78,13.5792,True,0.022218299445993413,0.006,32.5691011275511,10.434146223308861,0.0026165550013305928,0.055813192320745525,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.81812,1.68,17.5877,False,0.026590035165787642,0.010008992327639707,38.280890207822345,12.0,0.0032501508464043765,0.04,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82478,1.34,15.3623,False,0.021454321208633425,0.006,28.7021545002869,7.462963732774972,0.001914898125168439,0.05755491437014079,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
